date,create,modify,undo,newmodel,redo,delete
2016-11-24 09:10:59,8,6,0,0,0,1
2016-11-24 09:15:59,2,1,0,0,0,1
2016-11-24 09:20:59,4,4,0,0,0,1
2016-11-24 09:25:59,13,19,0,0,0,0
2016-11-24 09:30:59,10,5,0,0,0,0
2016-11-24 09:35:59,0,0,0,0,0,0
2016-11-24 09:40:59,2,1,0,0,0,0
2016-11-24 09:45:59,2,2,0,0,0,1
2016-11-24 09:50:59,6,0,0,0,0,5
2016-11-24 09:55:59,0,0,0,0,0,0
2016-11-24 10:00:59,3,0,0,0,0,2
2016-11-24 10:05:59,7,3,0,0,0,2
2016-11-24 10:10:59,5,0,0,0,0,2
