date,create,modify,undo,newmodel,redo,delete
2016-10-26 08:33:24,5,5,0,0,0,0
2016-10-26 08:38:24,3,1,0,0,0,0
2016-10-26 08:43:24,0,0,0,0,0,0
2016-10-26 08:48:24,1,1,0,0,0,0
2016-10-26 08:53:24,0,0,0,0,0,0
