date,create,modify,undo,newmodel,redo,delete
2016-10-26 08:27:05,5,4,0,0,0,0
2016-10-26 08:32:05,6,5,0,0,0,1
2016-10-26 08:37:05,3,2,0,0,0,0
2016-10-26 08:42:05,0,0,0,0,0,0
2016-10-26 08:47:05,3,2,0,0,0,1
2016-10-26 08:52:05,10,7,11,1,0,0
2016-10-26 08:57:05,13,11,0,0,0,1
2016-10-26 09:02:05,9,8,0,0,0,5
2016-10-26 09:07:05,8,3,0,0,0,2
