date,create,modify,undo,newmodel,redo,delete
2016-10-26 08:26:56,6,5,0,0,0,1
2016-10-26 08:31:56,5,3,0,0,0,0
2016-10-26 08:36:56,4,1,0,0,0,0
2016-10-26 08:41:56,5,6,9,0,8,1
2016-10-26 08:46:56,15,13,0,0,0,0
2016-10-26 08:51:56,16,17,0,0,0,3
2016-10-26 08:56:56,9,6,0,0,0,2
2016-10-26 09:01:56,8,0,0,0,0,2
2016-10-26 09:06:56,0,0,0,0,0,0
2016-10-26 09:11:56,2,1,0,0,0,0
2016-10-26 09:16:56,1,0,0,0,0,0
2016-10-26 09:21:56,1,1,0,0,0,0
