date,create,modify,undo,newmodel,redo,delete
2016-11-22 13:54:31,8,10,0,0,0,0
2016-11-22 14:09:31,3,3,0,0,0,2
2016-11-22 14:24:31,13,6,0,0,0,3
2016-11-22 14:39:31,15,1,0,0,0,10
2016-11-22 14:54:31,0,0,0,0,0,0
2016-11-22 15:09:31,6,5,0,0,0,2
2016-11-22 15:24:31,8,0,2,0,2,3
