date,create,modify,undo,newmodel,redo,delete
2016-11-22 13:54:49,16,16,0,0,0,5
2016-11-22 14:09:49,5,7,0,0,0,6
2016-11-22 14:24:49,12,7,0,0,0,1
2016-11-22 14:39:49,3,4,0,0,0,1
2016-11-22 14:54:49,0,0,0,0,0,0
2016-11-22 15:09:49,0,0,0,0,0,0
2016-11-22 15:24:49,0,0,0,0,0,0
