date,create,modify,undo,newmodel,redo,delete
2016-10-25 11:55:28,3,3,0,0,0,0
2016-10-25 12:00:28,10,7,0,0,0,8
2016-10-25 12:05:28,1,0,1,0,1,1
2016-10-25 12:10:28,4,0,0,0,0,3
2016-10-25 12:15:28,11,9,17,0,0,2
2016-10-25 12:20:28,5,8,0,0,0,1
2016-10-25 12:25:28,0,0,0,0,0,1
2016-10-25 12:30:28,0,0,0,0,0,0
