date,create,modify,undo,newmodel,redo,delete
2016-10-25 11:57:22,14,1,12,0,0,4
2016-10-25 12:02:22,3,4,2,0,0,1
2016-10-25 12:07:22,2,3,0,0,0,1
2016-10-25 12:12:22,0,0,0,0,0,0
2016-10-25 12:17:22,0,0,0,0,0,0
2016-10-25 12:22:22,7,4,0,0,0,0
2016-10-25 12:27:22,0,0,0,0,0,0
2016-10-25 12:32:22,0,0,0,0,0,0
2016-10-25 12:37:22,0,0,0,0,0,0
2016-10-25 12:42:22,0,0,0,0,0,0
2016-10-25 12:47:22,0,0,0,0,0,0
2016-10-25 12:52:22,4,5,0,0,0,3
