date,create,modify,undo,newmodel,redo,delete
2016-10-26 08:28:20,12,11,0,1,0,0
2016-10-26 08:43:20,24,15,0,0,0,7
2016-10-26 08:58:20,12,3,0,0,0,6
2016-10-26 09:13:20,8,1,0,0,0,2
