date,create,modify,undo,newmodel,redo,delete
2016-11-24 09:18:38,22,19,0,0,0,3
2016-11-24 09:33:38,18,12,0,0,0,3
2016-11-24 09:48:38,6,3,0,0,0,2
2016-11-24 10:03:38,5,0,0,0,0,7
