date,create,modify,undo,newmodel,redo,delete
2016-10-25 12:07:26,8,8,0,0,0,0
2016-10-25 12:22:26,4,1,3,0,0,3
2016-10-25 12:37:26,1,0,0,0,0,0
2016-10-25 12:52:26,6,4,0,0,0,4
