date,create,modify,undo,newmodel,redo,delete
2016-10-25 12:01:58,10,11,5,0,0,1
2016-10-25 12:16:58,2,3,0,0,0,1
2016-10-25 12:31:58,1,1,0,0,0,0
2016-10-25 12:46:58,17,6,0,0,0,10
