date,create,modify,undo,newmodel,redo,delete
2016-10-25 11:58:45,5,3,0,0,0,2
2016-10-25 12:13:45,5,6,0,0,0,3
2016-10-25 12:28:45,0,0,0,0,0,0
2016-10-25 12:43:45,19,12,0,0,0,6
2016-10-25 12:58:45,11,4,0,0,0,5
2016-10-25 13:13:45,16,4,0,0,0,8
