date,create,modify,undo,newmodel,redo,delete
2016-10-25 11:55:32,9,9,16,0,7,1
2016-10-25 12:10:32,11,4,7,0,0,4
2016-10-25 12:25:32,1,1,0,0,0,0
2016-10-25 12:40:32,15,7,5,0,0,2
2016-10-25 12:55:32,4,0,0,0,0,3
2016-10-25 13:10:32,20,6,0,0,0,10
