date,create,modify,undo,newmodel,redo,delete
2016-11-22 14:08:29,15,9,0,0,0,7
2016-11-22 14:18:29,10,9,0,0,0,1
2016-11-22 14:28:29,3,0,0,0,0,1
2016-11-22 14:38:29,8,1,0,0,0,7
2016-11-22 14:48:29,5,6,0,0,0,0
2016-11-22 14:58:29,0,0,0,0,0,0
2016-11-22 15:08:29,0,0,0,0,0,0
2016-11-22 15:18:29,7,4,0,0,0,0
2016-11-22 15:28:29,1,2,0,0,0,0
