date,create,modify,undo,newmodel,redo,delete
2016-10-25 12:01:58,8,8,5,0,0,1
2016-10-25 12:11:58,4,3,0,0,0,1
2016-10-25 12:21:58,0,2,0,0,0,0
2016-10-25 12:31:58,1,0,0,0,0,0
2016-10-25 12:41:58,5,6,0,0,0,0
2016-10-25 12:51:58,12,0,0,0,0,10
2016-10-25 13:01:58,12,5,0,0,0,4
