date,create,modify,undo,newmodel,redo,delete
2016-10-25 12:09:50,9,7,1,0,0,0
2016-10-25 12:19:50,0,1,0,0,0,3
2016-10-25 12:29:50,0,0,0,0,0,0
2016-10-25 12:39:50,0,0,0,0,0,0
2016-10-25 12:49:50,0,0,0,0,0,0
2016-10-25 12:59:50,1,1,0,0,0,0
2016-10-25 13:09:50,4,5,0,0,0,0
