date,create,modify,undo,newmodel,redo,delete
2016-10-26 08:28:02,8,7,0,0,0,1
2016-10-26 08:38:02,16,14,2,0,1,0
2016-10-26 08:48:02,3,2,0,0,0,2
2016-10-26 08:58:02,4,0,0,0,0,1
