date,create,modify,undo,newmodel,redo,delete
2016-10-26 08:28:17,8,5,0,1,0,1
2016-10-26 08:38:17,19,20,0,0,0,2
2016-10-26 08:48:17,9,6,0,0,0,5
2016-10-26 08:58:17,3,1,0,0,0,1
2016-10-26 09:08:17,4,1,0,0,0,2
