date,create,modify,undo,newmodel,redo,delete
2016-10-26 08:26:56,12,8,0,0,0,1
2016-10-26 08:36:56,9,7,10,0,8,1
2016-10-26 08:46:56,32,30,0,0,0,3
2016-10-26 08:56:56,18,6,0,0,0,4
2016-10-26 09:06:56,2,2,0,0,0,0
2016-10-26 09:16:56,2,2,0,0,0,0
