date,create,modify,undo,newmodel,redo,delete
2016-10-26 08:27:05,12,9,0,0,0,1
2016-10-26 08:37:05,3,2,0,0,0,0
2016-10-26 08:47:05,15,9,11,1,0,1
2016-10-26 08:57:05,23,19,0,0,0,6
